DATE,PJMC RT LMP,PJMC RT CONG,PJMC DA LMP,PJMC DA CONG,MISO RT LMP,MISO RT CONG,MISO DA LMP,MISO DA CONG,MISO RTLOAD,MISO LOAD FC,Central RT LOAD,Central LOAD FC,MISO GAS GEN,MISO DA GAS,MISO COAL GEN,MISO DA COAL,MISO Nuclear Gen,MISO Nuclear DA,MISO Hydro Gen,MIS DA Hydro,PJM RTLOAD,PJM LOAD FC,PJM West LOAD,PJM West LOAD FC,PJM GAS Gen,PJM Coal Gen,PJM Nuclear Gen,PJM Hydro Gen,PJM Ramp Imports,PJM Ramp Exports,MISO Ramp Imports,MISO Ramp Exports,MISO ACE,PJM ACE,MISO/PJMC DALMP,MISO/PJMC RTLMP,MISO/PJMC DA CONG,MISO/PJMC RT CONG,PJM/MISO RT LOAD,MISO Net Load,PJM Net Load,PJM/MISO Net Load 
2019-05-30,29.213125,0,27.5375,-2.079375,26.82072919,1.41885425,28.8904375,-1.0318125,82081.17375,82696.75,41588.75,40906.5625,23431.65104,26779.58125,34164.07813,32274.30625,11311.69792,10075.475,1665.8875,1740.575,99958.01838,100752.9375,49736.95494,50024.0625,39962.8625,24557.7875,32950.575,3220.3125,1017.109375,982.890625,994.859375,505.140625,-0.309687563,38.05437831,1.3529375,-2.392395813,1.0475625,1.41885425,17876.84463,11507.85917,-733.519125,-12241.37829
2019-05-31,25.575,-0.0025,26.610625,-2.2975,36.351302,0.69895825,29.284,0.6145,84505.46188,83710.6875,42326.55938,41891.875,22558.28646,26483.34375,34880.94792,32099.525,11191.88542,11127.0375,1098.1875,1680.20625,98430.07531,99214.125,49799.31913,50133.5625,41880.63125,21269.225,32766.49375,3558.3875,1006.734375,993.265625,1012.25,487.75,-6.27753125,110.4027399,2.673375,10.776302,2.912,0.70145825,13924.61344,14776.15458,-1044.662188,-15820.81677
2019-06-01,24.9375,0.12375,24.14375,-0.155625,29.55968744,-0.639427063,26.01725,-0.638625,77618.135,78013.8125,38676.10563,38616,19913.65104,22965.675,32182.06771,30100.86875,11327.66146,10815.7875,1413.6125,1422.925,89668.26081,90386.4375,45940.57375,46234.875,36152.20625,18680.175,30715.10625,3159.33125,1005.734375,994.265625,1007.859375,492.140625,54.89765106,-5.548117313,1.8735,4.622187438,-0.483,-0.763177063,12050.12581,12781.14229,961.4420625,-11819.70023
2019-06-02,26.149375,0.32,22.396875,-0.1475,23.53067706,-0.09390625,20.9285625,-0.271,74001.14375,73230.3125,35392.20313,34907.125,19947.88542,22746.76875,32284.72917,27922.53125,11472.53125,11224.9,1211.9375,1202.3875,85603.34575,86330.1875,41456.09819,41734.125,33896.725,18082.01875,32011.825,2342.2375,1029.578125,970.421875,1003.859375,496.140625,56.90914588,53.38154525,-1.4683125,-2.618697938,-0.1235,-0.41390625,11602.202,9084.060417,-729.4605,-9813.520917
2019-06-03,22.524375,0.031875,24.546875,0.015,22.21255213,0.63046875,20.9503125,0.354625,82004.28188,83860.4375,39455.125,40771.3125,20768.45313,24364.95625,33091.20833,32033.3125,11451.94792,11260.275,1358.775,1442.8375,85800.1545,86663.4375,44667.93244,45131.75,34329.825,19306.8375,32830.5375,2017.7125,1014.71875,985.28125,997.671875,502.328125,10.02752594,83.5115375,-3.5965625,-0.311822875,0.339625,0.59859375,3795.872625,15333.8975,-2684.758,-18018.6555
2019-06-04,21.961875,-0.306875,24.579375,-0.42875,20.70661469,-0.563593688,22.1583125,0.1326875,85821.77875,85873.875,41693.46813,41197.8125,21239.70313,25120.95625,35323.16667,33977.45,11240.48958,11239.9,1437.13125,1487.5875,87278.548,87899.6875,47041.78181,47416.5,34287.5375,19757.53125,31973.54375,1851.93125,1008.421875,991.578125,982.015625,517.984375,-23.34705213,59.04338563,-2.4210625,-1.255260313,0.5614375,-0.256718688,1456.76925,16581.28813,-591.99575,-17173.28388
2019-06-05,35.70625,-0.20375,28.784375,0.365625,36.12239581,7.439010438,31.45175,-0.1858125,87009.01188,87998.125,45762.42813,45213.1875,25881.21875,29661.85,37940.75,34916.975,11210.44271,11250.35,1878.3375,1865.4625,98425.41881,99108,50871.06538,51104.375,41001.04375,23074.98125,31744.9625,3004.84375,997.640625,1002.359375,1000.515625,499.484375,-6.963427063,79.57736588,2.667375,0.416145812,-0.5514375,7.642760438,11416.40694,10098.26292,-400.4124375,-10498.67535
2019-06-06,30.553125,0,27.79125,-0.038125,29.20265625,0,27.2500625,-1.853125,87013.50188,86053.8125,44780.88313,45129.75,26511.22292,29122.0625,39315.74366,35008.19375,11233.44801,11255.725,1729.9375,1756.84375,105280.2651,105954.125,51771.83256,52207.25,44717.29375,25420.01875,31664.2,3355.53125,1013.265625,986.734375,976.078125,523.921875,-0.065536438,89.90770838,-0.5411875,-1.35046875,-1.815,0,18266.76319,8223.149792,123.2213125,-8099.928479
2019-06-07,24.453125,-0.338125,25.790625,-0.84125,22.91276038,0,24.09725,-0.2044375,88099.24875,85381.375,44547.38438,43235.25,23463.28125,27415.20625,36836.06944,33487.81875,11217.05382,11229.1,1700.45,1743,96933.39556,97579.5,49334.82513,49890.25,39037.3,22320.11333,31618.52,2465.513333,1042.21875,957.78125,974.53125,525.46875,-6.807734438,49.84873694,-1.693375,-1.540364625,0.6368125,0.338125,8834.146813,14882.39424,7457.039313,-7425.354923
2019-06-08,22.264375,-2.480625,23.59625,0.195,18.87677088,0.018020813,20.44,-0.15225,79223.66125,78874.875,38380.7175,38788.0625,19521.60069,22332.99375,32499.73993,30381.78125,11567.91146,11571.35,1479.94375,1495.675,86801.83938,87473.625,44195.368,44719,34907.675,18081.2125,32311.125,1816.11875,1044.25,955.75,951.390625,548.609375,-39.58074994,24.5493855,-3.15625,-3.387604125,-0.34725,2.498645813,7578.178125,14154.46542,-314.291875,-14468.75729
2019-06-09,21.855625,0.2375,23.0425,-0.2025,21.70072913,0.244583313,19.188375,0.1815,77217.75625,77236.9375,38154.11188,37709.625,18035.2,20256.15,29469.98264,29314.46875,11494.23681,12148.475,1259.00625,1296.8625,83855.44931,84354.1875,43837.93138,44140.875,32691.31875,18371.2,32987.35,1870.3875,1014.875,985.125,989.359375,510.640625,-9.138372563,54.69261725,-3.854125,-0.154895875,0.384,0.007083313,6637.693063,16959.33056,-2064.806938,-19024.13749
2019-06-10,22.908125,0.194375,23.4,-1.06625,20.81411469,-0.0928125,23.87875,-0.7084375,82397.31938,83531.4375,40858.59,41370.1875,20828.99553,24230.85,33225.58739,31676.04375,11527.4462,11596.6625,1132.60625,1105.23125,93742.43263,94536.875,48796.46944,49186.4375,36856.85625,19897.4625,33053.075,2599.7125,1008.515625,991.484375,999.21875,500.78125,-36.25453288,31.91675263,0.47875,-2.094010313,0.3578125,-0.2871875,11345.11325,15682.68401,1335.326375,-14347.35763
2019-06-11,26.65625,-0.06375,23.91625,-0.02125,22.91500006,0.394322938,23.5343125,0.812125,79727.975,80188,41065.005,41226.5625,21260.07292,22801.90625,33933.57292,31796.00625,11537.51042,12126.6625,1530.68125,1327.68125,91297.306,91927.5625,47586.43281,47888.9375,37598.44375,19362.35,33092.1875,2460.925,1019.921875,980.078125,984.515625,515.484375,-19.37186463,51.62684106,-0.3819375,-3.741249938,0.833375,0.458072938,11569.331,11466.1375,-1216.60025,-12682.73775
2019-06-12,19.84,-0.784375,22.22375,0.041875,19.01291663,-0.798802188,22.362625,0.2126875,77303.08938,78956.3125,39553.70875,39957.0625,17252.99479,19568.20625,28988.9375,29292.74375,12206.03125,12191.1,1405.4,1418.4125,88774.97838,89473.5,46514.03531,46909.875,35145.40625,17584.9,33125.55625,2136.975,1009,991,982.5625,517.4375,14.88439919,55.45523169,0.138875,-0.827083375,0.1708125,-0.014427188,11471.889,17449.72583,782.140875,-16667.58496
2019-06-13,41.725,20.305,23.099375,-0.87625,21.11401038,0.153645813,20.2701875,-0.2049375,76729.62688,77732.375,38069.38875,38760.5,18580.96875,21860.3,29372.625,28194.79375,12146.50521,12133.0375,1472.26875,1472.73125,86273.53263,87113.5,44219.40169,44725.375,33860.30625,18159.075,33163.94375,1958.2625,1021.21875,978.78125,973.03125,526.96875,-11.67269794,46.273776,-2.8291875,-20.61098963,0.6713125,-20.15135419,9543.90575,15157.25917,-868.054875,-16025.31404
2019-06-14,21.83125,0.451875,22.0525,-0.551875,18.9903125,0.069010313,19.6624375,-0.0224375,77828.40063,77762.6875,37951.74563,38049.5,16227.78646,18871.21875,27331.40104,25852.85625,12293.16146,12157.5375,1539.0875,1539.19375,83754.40519,84611.375,44326.54169,44687.5625,32664.36875,15714.425,33195.30625,1788.5625,1019.375,980.625,981.171875,518.828125,-1.594578187,42.15156713,-2.3900625,-2.8409375,0.5294375,-0.382864688,5926.004563,20436.96417,391.7426875,-20045.22148
2019-06-15,20.595625,-0.0575,23.940625,-0.25,18.26375,0.747447938,20.2986875,0.2749375,74833.01688,74822.875,35608.30188,35989.875,17999.01563,21829.4,28587.89583,27430.60625,12365.00521,12095.475,1465.3625,1456.54375,80320.10975,81556.375,41161.84188,41648.0625,31362.05,15420.05,33121.29375,2018.68125,1018.71875,981.28125,1008.5625,491.4375,13.42684894,51.46521694,-3.6419375,-2.331875,0.5249375,0.804947938,5487.092875,14415.73771,-1601.96525,-16017.70296
2019-06-16,20.143125,-1.33875,23.889375,-0.38875,24.92286469,-2.127135438,24.2796875,-0.01675,73788.83313,75967.375,35936.12938,37478,18907.08333,22454.54375,30802.30729,28728.6875,12416.57812,12196.85,1380.19375,1479.4625,87604.21181,88416.8125,42592.45906,43053.5,31072.55625,14807.88125,33113.7625,1235.75625,976.015625,1023.984375,1028.015625,471.984375,54.08590619,26.29029456,0.3903125,4.779739688,0.372,-0.788385438,13815.37869,10282.67063,7374.255563,-2908.415063
2019-06-17,25.263125,0.071875,28.68875,0.05875,24.06812494,0.705156125,27.607375,-0.5744375,81270.395,83029.8125,41079.57125,41600.25,22675.80208,27896.60625,35178.95833,32686.35,12318.07813,12204.725,1493.49375,1516.44375,102925.7143,103372.4375,49838.85994,50084.8125,43821.83125,26037.83125,33021.1,2956.93125,1019.640625,980.359375,991.09375,508.90625,-0.522927125,81.37827288,-1.081375,-1.195000063,-0.6331875,0.633281125,21655.31925,9604.062708,-2911.9795,-12516.04221
2019-06-18,33.818125,0.468125,27.570625,-0.6025,28.28927081,-0.05046875,25.1920625,0.6315,86184.57313,84861.0625,43972.55688,43362.8125,23204.17708,26572.44375,38537.43229,34031.61875,12212.15625,12215.9125,1673.01875,1620.6125,103198.5078,103844.625,51082.47263,51202.125,42988.625,28575.41875,33021.06875,2896.7625,1035.671875,964.328125,977.09375,522.90625,13.82415631,33.53861394,-2.3785625,-5.528854188,1.234,-0.51859375,17013.93463,10557.78875,-4283.36725,-14841.156
2019-06-19,27.946875,0.068125,26.855,-1.161875,31.74906244,1.104687563,25.88525,0.3655,87155.37875,86989.9375,43757.63375,43782.8125,23195.41667,26098.9375,39104,34729.63125,12202.28125,12221.4125,1638.24375,1601.55625,104676.3978,105090.75,52751.43388,52784.5625,44195.725,28639.23125,33403.9,2790.7875,1000.75,999.25,999.75,500.25,51.14727613,63.61000419,-0.96975,3.802187438,1.527375,1.036562563,17521.01906,11015.43708,-4353.245938,-15368.68302
2019-06-20,23.2675,-0.203125,25.0425,-0.54125,25.82354163,0.150729188,24.7056875,-0.6981875,84975.48313,85757.5,41113.97875,42288.0625,21363.65104,26223.0125,37472.80729,35026.04375,12209.16146,12210.225,1470.675,1555.2,103505.3166,104147.5625,49110.74294,49472.625,41045.3125,26347.48125,33819.925,3278.98125,1006.671875,993.328125,1001.484375,498.515625,0.760260375,104.1418791,-0.3368125,2.556041625,-0.1569375,0.353854188,18529.83344,12459.18833,-986.3834375,-13445.57177
2019-06-21,20.554375,-0.07375,24.081875,-2.32,35.16901044,1.938020813,22.6138125,0.3850625,84208.615,85983.75,40389.70813,41843.6875,20525.80729,26279.13125,32115.875,31555.4125,12202.48958,12185.725,1425.175,1238.00625,95575.72188,96226.75,48141.90394,48502.5625,37686.8875,23381.04375,34194.14375,2898.50625,1012.890625,987.109375,988.453125,511.546875,15.73480213,96.91831138,-1.4680625,14.61463544,2.7050625,2.011770813,11367.10688,17939.26812,-2584.859375,-20524.1275
2019-06-22,19.965625,-0.18375,22.3325,-1.265625,19.26895838,0.360364563,20.4315,0.5103125,79198.40188,81397.875,37294.4825,39452.6875,20779.92708,26549.04375,30870.42708,28785.2,12188.29167,12172.2875,1439.59375,1218.54375,86258.42594,86897.9375,44327.77406,44582.1875,34360.1875,19370.8125,34239.69375,2682.325,1018.625,981.375,988.03125,511.96875,17.37308325,39.08502006,-1.901,-0.696666625,1.7759375,0.544114563,7060.024063,13920.16229,-4394.592813,-18314.7551
2019-06-23,20.290625,-0.128125,23.558125,-0.0525,21.74739581,0.250729125,23.2139375,0.547375,78865.32688,80536.375,37707.12875,39061.6875,20968.68229,26668.04375,31941.14063,30427.06875,12188.44792,12204.225,1183.51875,1222.725,89436.72863,90125.8125,45852.34087,46003.0625,34363.1625,20870.23125,34179.7625,2489.33125,959.21875,1040.78125,1054.203125,445.796875,24.47385938,13.09754563,-0.3441875,1.456770813,0.599875,0.378854125,10571.40175,12583.53729,-2465.758875,-15049.29617
2019-06-24,21.859375,-0.016875,25.0525,-0.01625,22.38989594,-0.812812625,28.7995625,-0.0534375,84464.90313,88281.625,44295.41688,44928.6875,21704.39583,28028.13125,36057.82718,34372.1,12208.41619,12173.7875,1146.1125,1179.4375,108382.4245,109090.0625,54637.92456,54975,45610.9875,25741.975,34066.78125,3070.225,1021,979,993.1875,506.8125,-23.49325506,38.83988163,3.7470625,0.530520938,-0.0371875,-0.795937625,23917.52138,13348.15142,-107.54425,-13455.69567
2019-06-25,21.89,0.0375,27.41375,0.214375,22.28958338,-0.373177188,28.09625,0.0469375,88931.68188,89344.5625,46679.95375,46144.1875,23173.65672,29589.56875,37367.84991,36255.675,12224.81534,12179.625,1474.0625,1409.65625,112371.4896,113193.625,56027.95538,56398.5,46530.09375,27988.34375,33739.25,3073.09375,1012.09375,987.90625,974.40625,525.59375,-28.37172381,62.11628219,0.6825,0.399583375,-0.1674375,-0.410677188,23439.80775,14691.29741,1040.708375,-13650.58903
2019-06-26,25.251875,0.3625,31.17,0.21875,28.57260406,0.1015105,30.2630625,0.90425,94065.08875,95365.875,50044.83188,50587.5625,27008.87462,33496.93125,42822.80729,38545.48125,12105.60028,12184.375,1721.8125,1692.86875,117971.9008,118380.5,60583.93988,60834.8125,51233.21875,31983.94375,32982.13125,3071.66875,1002.125,997.875,1005.296875,494.703125,-6.020791688,38.69925494,-0.9069375,3.320729063,0.6855,-0.2609895,23906.812,10405.99405,-1299.06175,-11705.0558
2019-06-27,26.574375,0.6875,31.433125,0.47,25.62161469,0.02177075,31.87325,0.630375,96737.55125,98560.0625,51384.9475,52865.9375,26598.24479,32196.61875,43449.34375,40166.9,12082.5,12079.5,1725.6,1696.8,121531.0093,122474.0625,61913.167,62310.3125,52125.425,34037.69375,33047.3625,3161.3125,1005.234375,994.765625,1010.328125,489.671875,-5.162492,111.659323,0.440125,-0.952760312,0.160375,-0.66572925,24793.458,12881.86271,-840.7845,-13722.64721
2019-06-28,25.081875,0.04625,31.46375,-0.055625,23.600625,-1.12015625,33.0701875,0.49025,95427.26938,99115.25,51318.12313,52757.6875,27294.625,33722.1625,43005.03646,40314.9375,12088.15625,12139.8125,1874.70625,1918.3,120818.0884,121979.8125,61574.63769,62573.625,51288.93125,32915.5625,33773.46875,3004.75625,1009.140625,990.859375,992.828125,507.171875,-10.08595313,77.54331731,1.6064375,-1.48125,0.545875,-1.16640625,25390.819,11164.74542,-164.630375,-11329.37579
2019-06-29,55.285625,2.616875,28.291875,-0.018125,25.76270825,-0.773854188,26.733,0.248875,92706.89875,90471.75,49708.3825,47519.9375,23339.38021,28829.5625,42957.34375,37662.1,12131.28125,12174,2048.44375,1856.4875,113671.3018,114615.75,58277.235,58974.3125,50315.33125,31491.40625,33619.475,2580.33125,1024.703125,975.296875,990.234375,509.765625,-6.801562563,105.1546729,-1.558875,-29.52291675,0.267,-3.390729188,20964.403,12230.44979,-4335.242,-16565.69179
2019-06-30,20.42625,-2.475,26.2,-0.29,22.62817706,-5.03390625,25.022625,0.8183125,89713.89625,91667.5,46868.41875,48057.75,22736.125,27587.05625,39700.33854,37394.2875,12154,12138.75,1869.3,1801.3375,106374.4282,107446.5625,54638.40775,55547.75,44227.45,28528.36875,33752.06875,2074.23125,1038.140625,961.859375,973.703125,526.296875,18.14113531,88.87592513,-1.177375,2.201927063,1.1083125,-2.55890625,16660.53194,13254.13271,-2207.690563,-15461.82327
2019-07-01,27.98,-2.465,31.718125,-1.04125,51.26208344,-6.645624938,30.6663125,1.0451875,99316.13125,100609.4375,53031.27375,54222.9375,28219.26042,34274.8375,44503.45833,40365.45,12161.79167,12144.5,2070.4625,2002.5,114055.2869,114878.5,61457.20913,61940.25,50841.10625,29779.6875,33878.63125,2822.4875,1026.09375,973.90625,978.203125,521.796875,-44.23330206,107.5857243,-1.0518125,23.28208344,2.0864375,-4.180624938,14739.15563,12361.15833,-3266.625625,-15627.78396
2019-07-02,29.56,-0.06875,32.448125,-0.965,26.77541663,-1.130729125,32.554375,-2.1779375,100661.4838,101369.625,54584.5675,54824.5,29549.10417,35713.81875,46599.15625,41376.01875,12146.31771,12154.875,2055.775,2020.95,122842.5044,123529.625,65117.09325,65414.1875,54406.88125,32240.8,33666.28125,2878.53125,1016.09375,983.90625,997.75,502.25,6.030182313,109.9801002,0.10625,-2.784583375,-1.2129375,-1.061979125,22181.02069,10311.13063,-349.9893125,-10661.11994
2019-07-03,28.244375,-0.22875,29.73,-1.01625,26.42739575,-2.843906313,33.7328125,-0.0980625,97522.955,96256.5625,51694.86313,51164.4375,28316.33854,34100.0875,45188.23438,41307.825,12141.78646,12197.525,2052.05,1971.36875,120128.9066,121280.5625,60500.37606,61408.5625,53198.3125,31621.11875,33655.18125,3009.875,1006.28125,993.71875,988.25,511.75,30.62101569,134.3928682,4.0028125,-1.81697925,0.9181875,-2.615156313,22605.95163,9824.545625,-1355.580875,-11180.1265
2019-07-04,27.4725,0.033125,26.745,-0.615,24.43557281,-0.540572938,28.042625,0.160125,90199.91063,90347.3125,46915.11188,47770.5,24817.21354,29666.2125,41875.11979,36926.98125,12134.73438,12152.7125,1972.525,1966.2125,111013.6924,111699.25,56153.07869,56357.125,47068.14375,29463.33125,33548.31875,2493.86875,1034.84375,965.15625,988.5,511.5,0.557421875,62.68071,1.297625,-3.036927188,0.775125,-0.573697938,20813.78181,9400.317917,-1559.970063,-10960.28798
2019-07-05,29.93,2.111875,31.173125,-0.38,30.83260413,-3.459791563,30.7763125,-0.7001875,96448.61875,98006.875,51002.46938,51793.125,28058.29205,34840.35,44101.55663,39791.31875,12255.61193,12154.275,1982.39375,2018.2,118428.8723,119061.75,61148.34919,61367,52337.0875,30840.30625,33458.9875,3212.68125,1006.953125,993.046875,1001.34375,498.65625,2.525536563,117.4113322,-0.3968125,0.902604125,-0.3201875,-5.571666563,21980.2535,10050.76439,-1420.19025,-11470.95464
2019-07-06,29.75875,1.310625,24.696875,-1.498125,30.08651044,-4.78375,28.7785625,-1.160375,90045.39063,89053.1875,46517.52125,46307.25,23882.13542,29387.3625,41334.09375,38049.125,12279.67708,12127.025,1888.275,1911.175,113478.1659,114178.9375,56928.93031,57217.0625,48584.6125,29739.225,33435.3125,2578.9125,1005.140625,994.859375,1005.9375,494.0625,39.54519788,51.81119369,4.0816875,0.327760438,0.33775,-6.094375,23432.77531,10661.20938,-859.8965625,-11521.10594
2019-07-07,26.311875,-0.17875,24.808125,-0.10125,26.54557288,-0.301875063,23.204875,-1.0959375,87435.75125,85539.3125,43891.68938,42480.3125,23103.36742,27365,41005.33854,36868.45625,12286.25758,12142.525,1708.48125,1767.225,105199.2234,105834.3125,52184.88863,52473.1875,43248.50625,27885.08125,33699.9375,2194.275,997.734375,1002.265625,1011.90625,488.09375,23.73379681,52.00575081,-1.60325,0.233697875,-0.9946875,-0.123125063,17763.47213,9332.306458,-1828.576625,-11160.88308
2019-07-08,33.5675,0.638125,28.8975,0.359375,32.36796881,1.215625063,26.143875,-0.51425,97662.99,95442.25,49135.3675,47996,25648.36979,31128.51875,44808.96875,38731.96875,12355.89583,12154.9625,1958.375,1976.5,108943.8465,109665,58268.03881,58398.125,46851.0875,29309.0125,33810.75625,2475.2,1016.546875,983.453125,981.921875,518.078125,-11.40039063,81.45628538,-2.753625,-1.199531188,-0.873625,0.577500063,11280.8565,12891.38062,-3502.20975,-16393.59037
2019-07-09,66.018125,3.055625,32.709375,0.736875,47.24578125,0.428385375,31.34175,-1.415125,100212.5544,100635.1875,51346.49,51591.125,28281.1808,33383.73125,43313.23884,38789.19375,12127.04241,12158.3375,2047.38125,2083.4875,116827.6393,117578.5,61360.86231,61340.1875,50139.31875,31353.85625,33711.18125,2977.7,1028.296875,971.703125,978.453125,521.546875,-50.1971405,79.72509156,-1.367625,-18.77234375,-2.152,-2.627239625,16615.08494,14443.71107,-1354.416938,-15798.12801
2019-07-10,36.215,2.894375,33.3775,0.705625,28.97802075,0.2003125,31.4094375,-2.8439375,103731.0288,102940.6875,57139.23625,54928.0625,29719.75,36212.8375,42126.80208,38518.5875,12102.88542,12143.1375,1961.88125,2048.05,126588.5508,127166.5625,67764.6015,67660.8125,56917.20625,33966.275,33551.05625,2996.8,1025.9375,974.0625,986.328125,513.671875,-27.93240088,71.70207464,-1.9680625,-7.23697925,-3.5495625,-2.6940625,22857.52206,17819.71,-842.7866875,-18662.49669
2019-07-11,28.435,0.27375,30.93,-1.355625,26.34635419,-0.683073,31.159,-2.136875,99511.98188,98244.125,52619.79188,52192.3125,29528.23958,34904.49375,44139.48438,38454.64375,12124.30729,12122.5875,1862.16875,1892.54375,119072.655,119859.875,61989.05475,62471.8125,52243.0375,32726.675,33601.85625,3150.51875,1020.046875,979.953125,987.0625,512.9375,23.08543219,137.3018846,0.229,-2.088645813,-0.78125,-0.956823,19560.67313,11857.78187,-2649.4325,-14507.21437
2019-07-12,28.985625,-0.098125,30.73125,-0.481875,30.72427081,0.622135375,30.35575,-0.49925,95254.5275,95733.4375,48775.685,49261.8125,26475.78646,32302.775,44269.54687,38234.25625,12196.53646,12132.025,1852.45,1880.125,116695.3811,117330,58826.20744,58997.125,50369.73125,31760.8,33706.75,3016.00625,998.28125,1001.71875,997.53125,502.46875,-41.31680725,112.6779953,-0.3755,1.738645813,-0.017375,0.720260375,21440.85363,10460.20771,-2157.906375,-12618.11408
2019-07-13,38.1475,-0.758125,30.233125,-0.351875,31.2602605,1.165989625,30.2695625,0.2088125,90632.80688,89993.5,49594.81875,47899.375,23563.21354,28472.66875,41968.01042,37997.00625,12265.0625,12127.6875,1958.05625,2003.09375,112731.8884,113366.875,58500.29494,58412.8125,48128.95,30348.4375,33596.39375,2593.10625,1017.21875,982.78125,976.046875,523.953125,-25.23858331,97.682371,0.0364375,-6.8872395,0.5606875,1.924114625,22099.0815,10878.46417,-1934.999125,-12813.46329
2019-07-14,34.81,-1.556875,31.4875,-0.053125,30.49645831,-2.768802,28.7209375,-0.19325,88655.535,89704.125,48245.34313,49091.8125,22827.08333,26841.91875,40691.66667,38101.55625,12285.50521,12162.6875,1772.7625,1824.875,114579.6439,115342.4375,57543.87938,57899.6875,48225.55625,32397.475,33509.325,2260.13125,1006.390625,993.609375,1007.078125,492.921875,-12.15028113,97.52546744,-2.7665625,-4.313541688,-0.140125,-1.211927,25924.10894,11078.51729,-1812.843563,-12891.36085
2019-07-15,27.09,-0.56375,36.541875,-0.390625,27.46880213,-1.062708375,31.5724375,0.7228125,98718.8525,99010.6875,53225.40875,54552.3125,26544.7474,31612.1375,42870.25521,40354.94375,12265.72917,12175.1875,1734.35625,1967.3875,123283.0118,123996.6875,65300.84744,65843.3125,52374.3,35967.7375,33577.93125,2662.33125,1003.296875,996.703125,1003.8125,496.1875,38.18175513,190.8897349,-4.9694375,0.378802125,1.1134375,-0.498958375,24564.15925,15303.76448,-1299.28825,-16603.05273
2019-07-16,43.49,8.165625,34.019375,-2.449375,56.3171355,8.403072875,33.594125,-0.5745625,99517.09125,98777.875,52613.04813,52892.0625,28999.48958,33982.7375,44904.76562,41364.65,12109.77083,12123.1875,1883.19375,1841.03125,125880.6439,126620.75,63334.27294,63595.6875,54992.23125,36622.64375,33466.4125,2622.66875,1013.96875,986.03125,1004.015625,495.984375,28.97960938,134.2636913,-0.42525,12.8271355,1.8748125,0.237447875,26363.55263,11619.87146,-1823.312375,-13443.18383
2019-07-17,33.97,0.024375,34.93375,-1.35,33.41609375,-1.889218688,35.9735,-1.522375,104252.2863,103933.5,56290.52438,55674.75,30625.95313,36621.00625,46473.98958,40489.7,12111.67708,12085.8125,2025.1375,1956.3,129915.4335,130817.4375,63603.20875,64188.125,56371.48125,37940.30625,33345.85625,2634.0375,997.1875,1002.8125,1014.390625,485.609375,-1.5219375,123.0017956,1.03975,-0.55390625,-0.172375,-1.913593688,25663.14725,13015.52896,-376.24775,-13391.77671
2019-07-18,23.308125,-0.048125,44.431875,2.41875,25.09885419,0.35953125,40.6445,2.8654375,105507.6913,109506.375,56091.89125,59701.125,31224.60417,39926.99375,44431.67708,42752.4125,12089.81771,12075.125,2010.975,2073.25625,126631.9114,127505.3125,64705.47488,65261.4375,53545.81875,36380.68125,33334.4875,2652.85,1005.578125,994.421875,991.828125,508.171875,59.54123438,54.811201,-3.787375,1.790729188,0.4466875,0.40765625,21124.22019,15750.61729,718.0739375,-15032.54335
2019-07-19,24.086875,-0.116875,44.5,-2.85875,31.154427,1.686041688,45.414375,0.40225,109729.2713,110269.3125,59584.9625,60613.75,31968.13021,40784.13125,46638.73958,43603.66875,12034.76042,12076.125,1951.36875,2027.60625,136948.2149,137298.1875,70325.40294,70206.25,57175.95625,40648.94375,32972.50625,3060.98125,1025.171875,974.828125,1008.21875,491.78125,42.78522394,94.76147294,0.914375,7.067552,3.261,1.802916688,27218.94363,17136.27229,3089.827375,-14046.44492
2019-07-20,23.311875,-0.02875,36.438125,0.834375,24.29802081,-2.230885375,35.7745625,-1.4239375,95680.355,100738,52533.35313,56521.375,27300.09896,35154.8,41293.26042,41678.525,12092.36458,12075.9375,1974.89375,2028.2875,133473.6091,134241.125,66014.9165,66098.875,55630.5375,38442.64375,32898.475,3170.29375,1011.390625,988.609375,1012.78125,487.21875,45.79933338,103.7691941,-0.6635625,0.986145812,-2.2583125,-2.202135375,37793.25413,13019.73729,3331.659125,-9688.078167
2019-07-21,23.150625,-0.27,26.40375,-0.175,22.30682294,-5.480573063,29.513375,-3.51025,87762.8625,88061.875,47223.04875,47541.5625,24002.39583,29149.0875,40301.3125,37537.725,12127.73438,12092.4375,1734.2375,1702.75,125894.7197,126475.1875,58613.19813,59100.625,52474.025,36860.81875,32031.79375,2811.3375,1012.5625,987.4375,991.421875,508.578125,33.870125,67.77251831,3.109625,-0.843802063,-3.33525,-5.210573063,38131.85719,9597.182291,1716.744688,-7880.437604
2019-07-22,22.59,-0.015625,25.021875,0.1375,22.24994788,-5.293229188,26.862375,-0.1815,88433.80625,88474.1875,45315.05563,45688.0625,21565.10938,26549.0875,40429.23437,38539.91875,12175.16146,12125.1875,1656.11875,1674.425,117265.4693,118159.25,54054.80856,54717.1875,46826.69375,33689.01875,32416.61875,2749.94375,1013.25,986.75,981.375,518.625,8.425609375,59.02375969,1.8405,-0.340052125,-0.319,-5.277604188,28831.66306,12608.18229,1583.194313,-11024.98798
